data_id,type,record_id,opentimestamps,numbers,avalanche,iscn,ipfs,filecoin,storj
,Caption,bafkreidn2f7vkvsta5gflao6twu2obxpwn3cqwsgxnhtftv545ugjjh5b4,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0xce5f129595baa56dfe5626bbcdce7b3a3030ac8c8038765f05c621eb0ff261f8,https://snowtrace.io/tx/0xc809056645c6ea4d985d7ffc34dd8a55b3a6761f2659279f9309bc0a2965b114,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FYMmD5rF1yxOLiDwqT6akcwglReujdCTc7SgKYHvzSxg%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C042,Primary,bafybeigcglkoo7aoo5bmupgz6lled4cv7mvmm3sbs2tl7jgi3pcegxwnp4,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x09bbd79640ac41ca109157013d5298afccee8271e5e555f9beb412873b102f88,https://snowtrace.io/tx/0x4a5dd59c4b9e5d556c2db62459ca2bf07060c63d243f6aa0cb6d828808b32b82,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOKQY0jc49fJiFGRLvWsJdC5WL-v_V6eEIfXJiCfnrMs%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeifors6n5dlwysrcuauibyznaagt5ecxqmktdmzrviqmtk4jm22mi4,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x09bbd79640ac41ca109157013d5298afccee8271e5e555f9beb412873b102f88,https://snowtrace.io/tx/0x4a5dd59c4b9e5d556c2db62459ca2bf07060c63d243f6aa0cb6d828808b32b82,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOKQY0jc49fJiFGRLvWsJdC5WL-v_V6eEIfXJiCfnrMs%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreihgdkgepezlrgwyf2pvh7hvneuwmrgu4ue3vzyvgif7z56l3xcqhe,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x09bbd79640ac41ca109157013d5298afccee8271e5e555f9beb412873b102f88,https://snowtrace.io/tx/0x4a5dd59c4b9e5d556c2db62459ca2bf07060c63d243f6aa0cb6d828808b32b82,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FOKQY0jc49fJiFGRLvWsJdC5WL-v_V6eEIfXJiCfnrMs%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P211,Primary,bafybeib6t7sudgndm7qtpultdptqa2ajdc5jfbu3inoq5r3fkn24raqyom,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x5811cd451e5db54588372b634d5dcc4b9c60404224746fb9c3d97337c2d41014,https://snowtrace.io/tx/0x5a81311a1ec45c91518d86210420e6b81a1dc23d75abe33a95fb8b7e14029a5c,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FbPYCnDZIUCJgLmfsQq5FnZL0lQ-x0s-cy3__OCUrWY8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreifna2dlisltw2coqelkkkpibyz56ee2jnanyabu26lz4xmf4h6ioe,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x5811cd451e5db54588372b634d5dcc4b9c60404224746fb9c3d97337c2d41014,https://snowtrace.io/tx/0x5a81311a1ec45c91518d86210420e6b81a1dc23d75abe33a95fb8b7e14029a5c,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FbPYCnDZIUCJgLmfsQq5FnZL0lQ-x0s-cy3__OCUrWY8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P246,Primary,bafybeigbsjen2qo5guxtppo5xtjwemdnf5zadz5tgvmdlg72m5nn2tkxaa,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x45601793154570a2830c6f3f8c7c0a08c1de811ef55bf7b7546d57d1657d173f,https://snowtrace.io/tx/0x8caf2995cb36836b8919a544019080c84474d326d796312f7f1f46cd0b76b85f,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F_cSbSvO2Ov7ePd4nr90ibnP4wJ5--qal2Ts2oJ1Tbsc%2F1,,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,
,Caption,bafkreiasx7wimevc4r2dwnfovlyxpuvloodvemdvhkchzh365ozdxdmihm,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x45601793154570a2830c6f3f8c7c0a08c1de811ef55bf7b7546d57d1657d173f,https://snowtrace.io/tx/0x8caf2995cb36836b8919a544019080c84474d326d796312f7f1f46cd0b76b85f,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F_cSbSvO2Ov7ePd4nr90ibnP4wJ5--qal2Ts2oJ1Tbsc%2F1,,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,
C049-1668,Primary,bafybeigpcozkmxlmzqqkalnyhjk7sugjkmyrf3vzyphz5uymhy73m2m2xi,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xabe7d007c49551d6a003876609ef72bbb894b85ff36b44101e8bb8a944255b9a,https://snowtrace.io/tx/0xc927d24716774c47f7ebd58f4c6cb8664608d6fa983e80d1d5a8d521959940ba,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FlH89ycP2HqEO5GWeNta1pOEAopCfXYeFVOCm3A48RJo%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xabe7d007c49551d6a003876609ef72bbb894b85ff36b44101e8bb8a944255b9a,https://snowtrace.io/tx/0xc927d24716774c47f7ebd58f4c6cb8664608d6fa983e80d1d5a8d521959940ba,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FlH89ycP2HqEO5GWeNta1pOEAopCfXYeFVOCm3A48RJo%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeia3aogdcbvuanrytp5yhyzqt6vez2hscqucxre67b4fybp4rbyt7e,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xabe7d007c49551d6a003876609ef72bbb894b85ff36b44101e8bb8a944255b9a,https://snowtrace.io/tx/0xc927d24716774c47f7ebd58f4c6cb8664608d6fa983e80d1d5a8d521959940ba,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FlH89ycP2HqEO5GWeNta1pOEAopCfXYeFVOCm3A48RJo%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreihmwqhqhtpksnars7xim6j73q6kafdiwefpm6ee5s32dzfi44rm5m,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xabe7d007c49551d6a003876609ef72bbb894b85ff36b44101e8bb8a944255b9a,https://snowtrace.io/tx/0xc927d24716774c47f7ebd58f4c6cb8664608d6fa983e80d1d5a8d521959940ba,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FlH89ycP2HqEO5GWeNta1pOEAopCfXYeFVOCm3A48RJo%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C054,Primary,bafybeigvutd7f3onjtokxz6wojecrxmtdphwnqejv5iaw3dlwicdkvmivu,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x676fa41672e2101fd3aeb4db1fd924e4c81b9cb14bd77119ac131aaef685dfb1,https://snowtrace.io/tx/0x0db5602279e1e634c74d0d223aeee412cff1110c7ee535870cc02de0485a74cb,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FvIET7hKvzjNWYXLwUw-nmboNwwupNz3G23FcihyioR8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeidu3eylklwbqacivows72msppd6bdp6n4gwy7oboog5z6kgtclcii,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x676fa41672e2101fd3aeb4db1fd924e4c81b9cb14bd77119ac131aaef685dfb1,https://snowtrace.io/tx/0x0db5602279e1e634c74d0d223aeee412cff1110c7ee535870cc02de0485a74cb,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FvIET7hKvzjNWYXLwUw-nmboNwwupNz3G23FcihyioR8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreicpen4wedv2wh3w5jxaqng6akxzm3c6soxbxzy345hlcziweyhtwi,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x676fa41672e2101fd3aeb4db1fd924e4c81b9cb14bd77119ac131aaef685dfb1,https://snowtrace.io/tx/0x0db5602279e1e634c74d0d223aeee412cff1110c7ee535870cc02de0485a74cb,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FvIET7hKvzjNWYXLwUw-nmboNwwupNz3G23FcihyioR8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C055,Primary,bafybeie4vu6oce2jq7tyrlzdo567af2g2w5llkt4aworggrzkwanctak6q,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xba592436c9e4176056b534fbc0b9776736afbc8cf8d3e6b5b79b4ca0bc2dce24,https://snowtrace.io/tx/0x831a11d6ed38c291cbc09a09163b49386ab3d80d8703cbe5d3bc6b342f68e2f8,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F3ME0fW2v2r9cxs5zzyQ-U8x5LE1EUPXPWW_it6jr2-8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeidu3eylklwbqacivows72msppd6bdp6n4gwy7oboog5z6kgtclcii,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xba592436c9e4176056b534fbc0b9776736afbc8cf8d3e6b5b79b4ca0bc2dce24,https://snowtrace.io/tx/0x831a11d6ed38c291cbc09a09163b49386ab3d80d8703cbe5d3bc6b342f68e2f8,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F3ME0fW2v2r9cxs5zzyQ-U8x5LE1EUPXPWW_it6jr2-8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreih34nrv2x232rtmibe2jo2nxa5tl4lwac3xn6r3ibiykpo52cmiaa,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xba592436c9e4176056b534fbc0b9776736afbc8cf8d3e6b5b79b4ca0bc2dce24,https://snowtrace.io/tx/0x831a11d6ed38c291cbc09a09163b49386ab3d80d8703cbe5d3bc6b342f68e2f8,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F3ME0fW2v2r9cxs5zzyQ-U8x5LE1EUPXPWW_it6jr2-8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P206,Primary,bafybeicqxwzdlrquiyepyw56px2tohigf76qdo4s3yjtsgzbed77uovqrm,https://www.blockchain.com/explorer/blocks/btc/767705,https://mainnet.num.network/tx/0xe712aaa80a5ce6bd82029f2094d223ec424b9a425d84ab9c938ae1013c71f9c2,https://snowtrace.io/tx/0x06e45cb53ea6a90a73c6bcdf6bc9dae679b7d0044375634b0ddacb04a6646a10,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FEpIQTeXSJtGN0ZAcAGqeAtukLSMZ2L8A8AwfzqEvjAs%2F1,https://ipfs.io/ipfs/bafybeicqxwzdlrquiyepyw56px2tohigf76qdo4s3yjtsgzbed77uovqrm,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,https://link.storjshare.io/s/jxjv7yufe4zsungupn3qufl2mnta%2F2022-bijeljina-investigation-haviv-scans%2F1b6ca46347eca1832c934fa04d83639706c873122cf51e649432d9df7455f129.encrypted
,Caption,bafkreibfftvqofoyarrjnxm5zfl7kt73yaript4s3mwzxu34gfrgzi6yw4,https://www.blockchain.com/explorer/blocks/btc/767705,https://mainnet.num.network/tx/0xe712aaa80a5ce6bd82029f2094d223ec424b9a425d84ab9c938ae1013c71f9c2,https://snowtrace.io/tx/0x06e45cb53ea6a90a73c6bcdf6bc9dae679b7d0044375634b0ddacb04a6646a10,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FEpIQTeXSJtGN0ZAcAGqeAtukLSMZ2L8A8AwfzqEvjAs%2F1,https://ipfs.io/ipfs/bafybeicqxwzdlrquiyepyw56px2tohigf76qdo4s3yjtsgzbed77uovqrm,https://filecoin.tools/baga6ea4seaqpiffpyptzhgi4dqajreaptszblhncs33jbcanbkezodtrj6z2ena,https://link.storjshare.io/s/jxjv7yufe4zsungupn3qufl2mnta%2F2022-bijeljina-investigation-haviv-scans%2F1b6ca46347eca1832c934fa04d83639706c873122cf51e649432d9df7455f129.encrypted
C049-0652,Primary,bafkreierc2jdzgozh5xlqdc3zvuajkyolwiqtwuag6cgw5ga5uexbdxa3q,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x342bec10971492738d24f4f64af3dde0ffcc810c57586bd97b0bb20e9bb8a9bf,https://snowtrace.io/tx/0x0b647a603f1dccace580292e56f6d912cfe0206f352e0d22d66a319dbc0d0d2b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FHftUk0h8KpTL2IinS2X_Gi_M6fMlJm-YlDDqxpbCK6c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x342bec10971492738d24f4f64af3dde0ffcc810c57586bd97b0bb20e9bb8a9bf,https://snowtrace.io/tx/0x0b647a603f1dccace580292e56f6d912cfe0206f352e0d22d66a319dbc0d0d2b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FHftUk0h8KpTL2IinS2X_Gi_M6fMlJm-YlDDqxpbCK6c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeidiv26wbpsbhnwookkohaj4zfkdtvgu6ka22vjclz7nkf2pfp25eq,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x342bec10971492738d24f4f64af3dde0ffcc810c57586bd97b0bb20e9bb8a9bf,https://snowtrace.io/tx/0x0b647a603f1dccace580292e56f6d912cfe0206f352e0d22d66a319dbc0d0d2b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FHftUk0h8KpTL2IinS2X_Gi_M6fMlJm-YlDDqxpbCK6c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreibcrygzozm5mioql7sdzc7my7a3acpvkmhp46uoh3fxyilp47syle,https://www.blockchain.com/explorer/blocks/btc/767815,https://mainnet.num.network/tx/0x342bec10971492738d24f4f64af3dde0ffcc810c57586bd97b0bb20e9bb8a9bf,https://snowtrace.io/tx/0x0b647a603f1dccace580292e56f6d912cfe0206f352e0d22d66a319dbc0d0d2b,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FHftUk0h8KpTL2IinS2X_Gi_M6fMlJm-YlDDqxpbCK6c%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C006-crop,Primary,bafybeicrl6rk6qxqxes2qjubtdwqcqpib3bjyxr7gpzdeungwama4mi7qq,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x126a97f949819b7d74fdc2299439e97d14347eb9201462b5a43ad2e12cf4cdb9,https://snowtrace.io/tx/0x88e3bcac8b72a55f9b74d3c5d10652d2b2f867390e98d5f0f9fcc38ec46c202a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FyOeY1EW8dBZC9_utfgr_XkXrIp--_E4IgLOwJBy3tc8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeigptlspcqixymsqvajeslp4xzyrpry73ffne5z45tm3cfmydgl2ua,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x126a97f949819b7d74fdc2299439e97d14347eb9201462b5a43ad2e12cf4cdb9,https://snowtrace.io/tx/0x88e3bcac8b72a55f9b74d3c5d10652d2b2f867390e98d5f0f9fcc38ec46c202a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FyOeY1EW8dBZC9_utfgr_XkXrIp--_E4IgLOwJBy3tc8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreidgxuc6lpey4e5y2raeutdjicyenu6ixzirzuqx7ir6errdeaf3uq,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x126a97f949819b7d74fdc2299439e97d14347eb9201462b5a43ad2e12cf4cdb9,https://snowtrace.io/tx/0x88e3bcac8b72a55f9b74d3c5d10652d2b2f867390e98d5f0f9fcc38ec46c202a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FyOeY1EW8dBZC9_utfgr_XkXrIp--_E4IgLOwJBy3tc8%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P247,Primary,bafybeibfjpgjgy3iq5gbptnuti6jquffomixu7xostgk3atawamsclvu6q,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xcb2c278a1745de31e275d73f664916bdfd424c38b42223aafc49835f3f055019,https://snowtrace.io/tx/0xddd0b449705e963eeb8f34b1e404a8f913ec13e11e743f57607d4e71647171ad,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FA0TJOfhjDDzFd4VajcF_OoRly6copVNUtzqk8qXHi3Y%2F1,https://ipfs.io/ipfs/bafybeibfjpgjgy3iq5gbptnuti6jquffomixu7xostgk3atawamsclvu6q,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,https://link.storjshare.io/s/jxtsknqc6gmrx46nyigdji5yhlzq%2F2022-bijeljina-investigation-wire-photos%2Fcbed0384c579180124b999f96e92b3590c382fbcc861ed811c66e50045f55582.encrypted
,Caption,bafkreihpzb4arjyuslm37xpqkisq6tqqvyughhlmu4exm7qm75gqf5mtre,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xcb2c278a1745de31e275d73f664916bdfd424c38b42223aafc49835f3f055019,https://snowtrace.io/tx/0xddd0b449705e963eeb8f34b1e404a8f913ec13e11e743f57607d4e71647171ad,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FA0TJOfhjDDzFd4VajcF_OoRly6copVNUtzqk8qXHi3Y%2F1,https://ipfs.io/ipfs/bafybeibfjpgjgy3iq5gbptnuti6jquffomixu7xostgk3atawamsclvu6q,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,https://link.storjshare.io/s/jxtsknqc6gmrx46nyigdji5yhlzq%2F2022-bijeljina-investigation-wire-photos%2Fcbed0384c579180124b999f96e92b3590c382fbcc861ed811c66e50045f55582.encrypted
C049-1385,Primary,bafybeidzfsmndg373p7xikyjddbht42g3w7r7s4xjnb3agasonkc5txqcy,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xf9c154973c9f344ae4a77b2e154aa11419d08af707692c351a47e8bcd7231f88,https://snowtrace.io/tx/0x369871517101845d71a527f589bf8e6eb7deebb74792451c77727870262c6c2a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FypVePCI_xhfmQ402IaopdtYsIYL0l8yDq98sYGw7E7A%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeihqitr4uyft4cxyw74vzk5tnptosohkl7h64i2ekeszhjcuflofcq,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xf9c154973c9f344ae4a77b2e154aa11419d08af707692c351a47e8bcd7231f88,https://snowtrace.io/tx/0x369871517101845d71a527f589bf8e6eb7deebb74792451c77727870262c6c2a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FypVePCI_xhfmQ402IaopdtYsIYL0l8yDq98sYGw7E7A%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Redaction: Zero Knowledge Proof,bafybeiallqduqlgcwmmai6ht656nrnbnm4ct55qvf7evqaworj5ak5eiwu,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xf9c154973c9f344ae4a77b2e154aa11419d08af707692c351a47e8bcd7231f88,https://snowtrace.io/tx/0x369871517101845d71a527f589bf8e6eb7deebb74792451c77727870262c6c2a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FypVePCI_xhfmQ402IaopdtYsIYL0l8yDq98sYGw7E7A%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreidhg3fioy4dksy3glodm7dwcdj6oktzvdkpmms2re2nrawdtkcz3m,https://www.blockchain.com/explorer/blocks/btc/767817,https://mainnet.num.network/tx/0xf9c154973c9f344ae4a77b2e154aa11419d08af707692c351a47e8bcd7231f88,https://snowtrace.io/tx/0x369871517101845d71a527f589bf8e6eb7deebb74792451c77727870262c6c2a,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FypVePCI_xhfmQ402IaopdtYsIYL0l8yDq98sYGw7E7A%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C043,Primary,bafybeiers4csqxjgklye3du2mqpeqhk7vg7sgaqovmaokx7z5t6bgz42xy,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x085ecf8114272e2940868fff2fe6a75d0fc81f1f3d21c7969dd627b9983b0c44,https://snowtrace.io/tx/0x99031909266bddca1033814bb2c15843e406d517f73569039c711832022e51d3,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F7M_vNMOH3bcGDxSvLceF975Gl0WN5zKLd8rLOw65pko%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Web Archive,bafybeigptlspcqixymsqvajeslp4xzyrpry73ffne5z45tm3cfmydgl2ua,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x085ecf8114272e2940868fff2fe6a75d0fc81f1f3d21c7969dd627b9983b0c44,https://snowtrace.io/tx/0x99031909266bddca1033814bb2c15843e406d517f73569039c711832022e51d3,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F7M_vNMOH3bcGDxSvLceF975Gl0WN5zKLd8rLOw65pko%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreifwc6ftbphlprldnivnlj3qchkbbm47cyepwxrdxjq3sgmlrbr7s4,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0x085ecf8114272e2940868fff2fe6a75d0fc81f1f3d21c7969dd627b9983b0c44,https://snowtrace.io/tx/0x99031909266bddca1033814bb2c15843e406d517f73569039c711832022e51d3,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2F7M_vNMOH3bcGDxSvLceF975Gl0WN5zKLd8rLOw65pko%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
P210,Primary,bafybeiac7yuaydtrkt6de6ir55enqznpzhospb3jntef3rlkznz6y47r7e,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xc02b025158a5b81d365d1f3c7a69efba346b8ccfbbc7152853c3742f0d8ab3ed,https://snowtrace.io/tx/0x70ebe9122bfb63054976042eec88c0ef45cd79dd2111e69f6d5df524672ff3b3,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FnmFl0pj_jeQWRZuGL8PPoxdF_n3u_bR8SRXqhLBnUDQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
,Caption,bafkreib35yu44xiutxjhblqesctngoqr7fi6yp7sb7f5ndygps7fssbhvm,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xc02b025158a5b81d365d1f3c7a69efba346b8ccfbbc7152853c3742f0d8ab3ed,https://snowtrace.io/tx/0x70ebe9122bfb63054976042eec88c0ef45cd79dd2111e69f6d5df524672ff3b3,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FnmFl0pj_jeQWRZuGL8PPoxdF_n3u_bR8SRXqhLBnUDQ%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
C106,Primary,bafybeig656zbtnymebhwzzbmoufslctazvp6jxeqr5aaighbljnqxhaofm,https://www.blockchain.com/explorer/blocks/btc/767727,https://mainnet.num.network/tx/0xab0a8c0ef85c81b87bd1e60006e44fff34d94e9c891a8c8069fa7096da137db5,https://snowtrace.io/tx/0x318de40d44433f1055fe545dca84b9c0efafd719ddf3f4e67fd1457950723ef0,https://app.like.co/view/iscn%3A%2F%2Flikecoin-chain%2FN3YleVau0tqXmWjTh3ueQc_aFmriF0Yd937YiIB1D-k%2F1,,https://filecoin.tools/baga6ea4seaqfhl32tiwydchf45m5vjxlfszk2xk6budmsnlhpi3ooeqmivfsoiy,
